DATE,UST_10Y,CCPI,UNEMP,3M_SUG
1/10/94,5.67,146.3,6.6,0
1/11/94,5.67,146.3,6.6,0
1/12/94,5.6,146.3,6.6,0
1/13/94,5.71,146.3,6.6,0
1/14/94,5.78,146.3,6.6,0
1/17/94,5.78,146.3,6.6,0
1/18/94,5.74,146.3,6.6,0
1/19/94,5.76,146.3,6.6,0
1/20/94,5.71,146.3,6.6,0
1/21/94,5.73,146.3,6.6,0
1/24/94,5.74,146.3,6.6,0
1/25/94,5.78,146.3,6.6,0
1/26/94,5.77,146.3,6.6,0
1/27/94,5.73,146.3,6.6,0
1/28/94,5.68,146.3,6.6,0
1/31/94,5.7,146.7,6.6,0
2/1/94,5.77,146.7,6.6,0
2/2/94,5.77,146.7,6.6,0
2/3/94,5.81,146.7,6.6,0
2/4/94,5.94,146.7,6.6,0
2/7/94,5.96,146.7,6.6,0
2/8/94,6.01,146.7,6.6,0
2/9/94,5.92,146.7,6.6,0
2/10/94,5.91,146.7,6.6,0
2/11/94,5.88,146.7,6.6,0
2/14/94,5.9,146.7,6.6,0
2/15/94,5.88,146.7,6.6,0
2/16/94,5.89,146.7,6.6,0
2/17/94,6,146.7,6.6,0
2/18/94,6.09,146.7,6.6,0
2/21/94,6.09,146.7,6.6,0
2/22/94,6.05,146.7,6.6,0
2/23/94,6.13,146.7,6.6,0
2/24/94,6.22,146.7,6.6,0
2/25/94,6.21,146.7,6.6,0
2/28/94,6.15,147.1,6.5,0
3/1/94,6.28,147.1,6.5,0
3/2/94,6.3,147.1,6.5,0
3/3/94,6.35,147.1,6.5,0
3/4/94,6.38,147.1,6.5,0
3/7/94,6.32,147.1,6.5,0
3/8/94,6.38,147.1,6.5,0
3/9/94,6.38,147.1,6.5,0
3/10/94,6.48,147.1,6.5,0
3/11/94,6.46,147.1,6.5,0
3/14/94,6.5,147.1,6.5,0
3/15/94,6.47,147.1,6.5,0
3/16/94,6.4,147.1,6.5,0
3/17/94,6.4,147.1,6.5,0
3/18/94,6.49,147.1,6.5,0
3/21/94,6.55,147.1,6.5,0
3/22/94,6.44,147.1,6.5,0
3/23/94,6.44,147.1,6.5,0
3/24/94,6.58,147.1,6.5,0
3/25/94,6.61,147.1,6.5,0
3/28/94,6.63,147.1,6.5,0
3/29/94,6.71,147.1,6.5,0
3/30/94,6.78,147.1,6.5,0
3/31/94,6.77,147.2,6.4,0
4/1/94,6.77,147.2,6.4,0
4/4/94,7.16,147.2,6.4,0
4/5/94,6.97,147.2,6.4,0
4/6/94,6.93,147.2,6.4,0
4/7/94,6.86,147.2,6.4,0
4/8/94,6.94,147.2,6.4,0
4/11/94,6.92,147.2,6.4,0
4/12/94,6.87,147.2,6.4,0
4/13/94,6.93,147.2,6.4,0
4/14/94,6.97,147.2,6.4,0
4/15/94,6.97,147.2,6.4,0
4/18/94,7.14,147.2,6.4,0
4/19/94,7.1,147.2,6.4,0
4/20/94,7.05,147.2,6.4,0
4/21/94,6.91,147.2,6.4,0
4/22/94,6.93,147.2,6.4,0
4/25/94,6.86,147.2,6.4,0
4/26/94,6.86,147.2,6.4,0
4/27/94,6.86,147.2,6.4,0
4/28/94,7.04,147.2,6.4,0
4/29/94,7.06,147.5,6.1,0
5/2/94,7.09,147.5,6.1,0
5/3/94,7.13,147.5,6.1,0
5/4/94,7.14,147.5,6.1,0
5/5/94,7.11,147.5,6.1,0
5/6/94,7.35,147.5,6.1,0
5/9/94,7.49,147.5,6.1,1
5/10/94,7.33,147.5,6.1,0
5/11/94,7.4,147.5,6.1,0
5/12/94,7.36,147.5,6.1,1
5/13/94,7.29,147.5,6.1,0
5/16/94,7.24,147.5,6.1,0
5/17/94,7.03,147.5,6.1,0
5/18/94,7.03,147.5,6.1,0
5/19/94,6.96,147.5,6.1,0
5/20/94,7.02,147.5,6.1,0
5/23/94,7.19,147.5,6.1,0
5/24/94,7.17,147.5,6.1,0
5/25/94,7.14,147.5,6.1,0
5/26/94,7.09,147.5,6.1,0
5/27/94,7.12,147.5,6.1,0
5/30/94,7.12,147.5,6.1,0
5/31/94,7.17,147.9,6.1,0
6/1/94,7.12,147.9,6.1,0
6/2/94,7.07,147.9,6.1,0
6/3/94,6.98,147.9,6.1,0
6/6/94,6.91,147.9,6.1,0
6/7/94,6.95,147.9,6.1,0
6/8/94,6.96,147.9,6.1,0
6/9/94,6.98,147.9,6.1,0
6/10/94,7.03,147.9,6.1,0
6/13/94,7.07,147.9,6.1,0
6/14/94,7,147.9,6.1,0
6/15/94,7.1,147.9,6.1,0
6/16/94,7.07,147.9,6.1,0
6/17/94,7.14,147.9,6.1,0
6/20/94,7.16,147.9,6.1,0
6/21/94,7.22,147.9,6.1,0
6/22/94,7.13,147.9,6.1,0
6/23/94,7.1,147.9,6.1,0
6/24/94,7.22,147.9,6.1,0
6/27/94,7.18,147.9,6.1,0
6/28/94,7.26,147.9,6.1,0
6/29/94,7.24,147.9,6.1,0
6/30/94,7.34,148.4,6.1,0
7/1/94,7.34,148.4,6.1,0
7/4/94,7.34,148.4,6.1,0
7/5/94,7.31,148.4,6.1,0
7/6/94,7.32,148.4,6.1,0
7/7/94,7.3,148.4,6.1,0
7/8/94,7.42,148.4,6.1,0
7/11/94,7.47,148.4,6.1,0
7/12/94,7.43,148.4,6.1,0
7/13/94,7.41,148.4,6.1,0
7/14/94,7.25,148.4,6.1,0
7/15/94,7.25,148.4,6.1,0
7/18/94,7.2,148.4,6.1,0
7/19/94,7.15,148.4,6.1,0
7/20/94,7.25,148.4,6.1,0
7/21/94,7.27,148.4,6.1,0
7/22/94,7.29,148.4,6.1,0
7/25/94,7.27,148.4,6.1,0
7/26/94,7.28,148.4,6.1,0
7/27/94,7.34,148.4,6.1,0
7/28/94,7.29,148.4,6.1,0
7/29/94,7.12,149,6,0
8/1/94,7.13,149,6,0
8/2/94,7.11,149,6,0
8/3/94,7.09,149,6,0
8/4/94,7.12,149,6,0
8/5/94,7.28,149,6,0
8/8/94,7.28,149,6,0
8/9/94,7.33,149,6,0
8/10/94,7.3,149,6,0
8/11/94,7.36,149,6,0
8/12/94,7.27,149,6,0
8/15/94,7.3,149,6,0
8/16/94,7.19,149,6,0
8/17/94,7.15,149,6,0
8/18/94,7.28,149,6,0
8/19/94,7.27,149,6,0
8/22/94,7.31,149,6,0
8/23/94,7.28,149,6,0
8/24/94,7.22,149,6,0
8/25/94,7.29,149,6,0
8/26/94,7.24,149,6,0
8/29/94,7.24,149,6,0
8/30/94,7.2,149,6,0
8/31/94,7.19,149.3,5.9,0
9/1/94,7.19,149.3,5.9,0
9/2/94,7.21,149.3,5.9,0
9/5/94,7.21,149.3,5.9,0
9/6/94,7.27,149.3,5.9,0
9/7/94,7.29,149.3,5.9,0
9/8/94,7.3,149.3,5.9,0
9/9/94,7.44,149.3,5.9,0
9/12/94,7.46,149.3,5.9,0
9/13/94,7.44,149.3,5.9,0
9/14/94,7.41,149.3,5.9,0
9/15/94,7.35,149.3,5.9,0
9/16/94,7.52,149.3,5.9,0
9/19/94,7.49,149.3,5.9,0
9/20/94,7.53,149.3,5.9,0
9/21/94,7.56,149.3,5.9,0
9/22/94,7.56,149.3,5.9,0
9/23/94,7.57,149.3,5.9,0
9/26/94,7.57,149.3,5.9,0
9/27/94,7.61,149.3,5.9,1
9/28/94,7.57,149.3,5.9,0
9/29/94,7.64,149.3,5.9,0
9/30/94,7.62,149.4,5.8,1
10/3/94,7.66,149.4,5.8,1
10/4/94,7.7,149.4,5.8,1
10/5/94,7.77,149.4,5.8,1
10/6/94,7.78,149.4,5.8,1
10/7/94,7.7,149.4,5.8,1
10/10/94,7.7,149.4,5.8,0
10/11/94,7.65,149.4,5.8,1
10/12/94,7.69,149.4,5.8,1
10/13/94,7.64,149.4,5.8,1
10/14/94,7.61,149.4,5.8,1
10/17/94,7.62,149.4,5.8,0
10/18/94,7.64,149.4,5.8,1
10/19/94,7.68,149.4,5.8,1
10/20/94,7.8,149.4,5.8,1
10/21/94,7.81,149.4,5.8,1
10/24/94,7.86,149.4,5.8,1
10/25/94,7.88,149.4,5.8,1
10/26/94,7.88,149.4,5.8,1
10/27/94,7.88,149.4,5.8,1
10/28/94,7.82,149.4,5.8,1
10/31/94,7.81,149.8,5.6,1
11/1/94,7.91,149.8,5.6,1
11/2/94,7.96,149.8,5.6,1
11/3/94,7.96,149.8,5.6,1
11/4/94,8.04,149.8,5.6,1
11/7/94,8.05,149.8,5.6,1
11/8/94,8.01,149.8,5.6,1
11/9/94,7.94,149.8,5.6,1
11/10/94,7.98,149.8,5.6,1
11/11/94,7.98,149.8,5.6,0
11/14/94,7.94,149.8,5.6,1
11/15/94,7.92,149.8,5.6,1
11/16/94,7.97,149.8,5.6,1
11/17/94,8.03,149.8,5.6,1
11/18/94,8.01,149.8,5.6,1
11/21/94,8.03,149.8,5.6,1
11/22/94,8,149.8,5.6,1
11/23/94,7.81,149.8,5.6,1
11/24/94,7.81,149.8,5.6,0
11/25/94,7.8,149.8,5.6,1
11/28/94,7.88,149.8,5.6,1
11/29/94,7.95,149.8,5.6,1
11/30/94,7.91,150.1,5.5,1
12/1/94,7.92,150.1,5.5,1
12/2/94,7.81,150.1,5.5,1
12/5/94,7.83,150.1,5.5,1
12/6/94,7.73,150.1,5.5,1
12/7/94,7.81,150.1,5.5,1
12/8/94,7.79,150.1,5.5,1
12/9/94,7.79,150.1,5.5,0
12/12/94,7.85,150.1,5.5,1
12/13/94,7.83,150.1,5.5,1
12/14/94,7.8,150.1,5.5,1
12/15/94,7.79,150.1,5.5,1
12/16/94,7.81,150.1,5.5,1
12/19/94,7.81,150.1,5.5,1
12/20/94,7.81,150.1,5.5,1
12/21/94,7.8,150.1,5.5,1
12/22/94,7.84,150.1,5.5,1
12/23/94,7.85,150.1,5.5,1
12/26/94,7.85,150.1,5.5,0
12/27/94,7.76,150.1,5.5,1
12/28/94,7.8,150.1,5.5,1
12/29/94,7.82,150.1,5.5,1
12/30/94,7.84,150.5,5.6,1
1/2/95,7.84,150.5,5.6,0
1/3/95,7.88,150.5,5.6,1
1/4/95,7.82,150.5,5.6,1
1/5/95,7.88,150.5,5.6,1
1/6/95,7.87,150.5,5.6,1
1/9/95,7.89,150.5,5.6,1
1/10/95,7.84,150.5,5.6,1
1/11/95,7.79,150.5,5.6,1
1/12/95,7.8,150.5,5.6,1
1/13/95,7.69,150.5,5.6,1
1/16/95,7.69,150.5,5.6,0
1/17/95,7.7,150.5,5.6,1
1/18/95,7.71,150.5,5.6,1
1/19/95,7.74,150.5,5.6,1
1/20/95,7.82,150.5,5.6,1
1/23/95,7.83,150.5,5.6,0
1/24/95,7.86,150.5,5.6,1
1/25/95,7.8,150.5,5.6,1
1/26/95,7.76,150.5,5.6,1
1/27/95,7.66,150.5,5.6,1
1/30/95,7.65,150.5,5.6,1
1/31/95,7.6,150.9,5.4,1
2/1/95,7.66,150.9,5.4,1
2/2/95,7.68,150.9,5.4,1
2/3/95,7.49,150.9,5.4,1
2/6/95,7.53,150.9,5.4,1
2/7/95,7.52,150.9,5.4,1
2/8/95,7.53,150.9,5.4,1
2/9/95,7.58,150.9,5.4,1
2/10/95,7.62,150.9,5.4,1
2/13/95,7.61,150.9,5.4,1
2/14/95,7.51,150.9,5.4,1
2/15/95,7.45,150.9,5.4,1
2/16/95,7.4,150.9,5.4,1
2/17/95,7.43,150.9,5.4,1
2/20/95,7.43,150.9,5.4,0
2/21/95,7.44,150.9,5.4,1
2/22/95,7.34,150.9,5.4,1
2/23/95,7.34,150.9,5.4,1
2/24/95,7.33,150.9,5.4,1
2/27/95,7.24,150.9,5.4,1
2/28/95,7.22,151.2,5.4,0
3/1/95,7.23,151.2,5.4,1
3/2/95,7.3,151.2,5.4,1
3/3/95,7.36,151.2,5.4,1
3/6/95,7.41,151.2,5.4,1
3/7/95,7.44,151.2,5.4,1
3/8/95,7.36,151.2,5.4,1
3/9/95,7.3,151.2,5.4,1
3/10/95,7.23,151.2,5.4,1
3/13/95,7.19,151.2,5.4,1
3/14/95,7.09,151.2,5.4,1
3/15/95,7.09,151.2,5.4,1
3/16/95,7.05,151.2,5.4,1
3/17/95,7.12,151.2,5.4,1
3/20/95,7.12,151.2,5.4,1
3/21/95,7.16,151.2,5.4,1
3/22/95,7.21,151.2,5.4,1
3/23/95,7.21,151.2,5.4,1
3/24/95,7.09,151.2,5.4,1
3/27/95,7.05,151.2,5.4,1
3/28/95,7.16,151.2,5.4,1
3/29/95,7.16,151.2,5.4,1
3/30/95,7.18,151.2,5.4,1
3/31/95,7.2,151.8,5.8,1
4/3/95,7.14,151.8,5.8,1
4/4/95,7.12,151.8,5.8,1
4/5/95,7.12,151.8,5.8,1
4/6/95,7.09,151.8,5.8,1
4/7/95,7.11,151.8,5.8,1
4/10/95,7.12,151.8,5.8,1
4/11/95,7.09,151.8,5.8,1
4/12/95,7.06,151.8,5.8,1
4/13/95,7.03,151.8,5.8,1
4/14/95,7.03,151.8,5.8,0
4/17/95,7.04,151.8,5.8,1
4/18/95,7.04,151.8,5.8,1
4/19/95,7.06,151.8,5.8,1
4/20/95,7.02,151.8,5.8,1
4/21/95,7.01,151.8,5.8,1
4/24/95,7.01,151.8,5.8,1
4/25/95,7.01,151.8,5.8,1
4/26/95,7.01,151.8,5.8,1
4/27/95,7.04,151.8,5.8,1
4/28/95,7.07,152.1,5.6,1
5/1/95,7.09,152.1,5.6,0
5/2/95,7.04,152.1,5.6,1
5/3/95,6.96,152.1,5.6,1
5/4/95,6.85,152.1,5.6,1
5/5/95,6.69,152.1,5.6,1
5/8/95,6.7,152.1,5.6,1
5/9/95,6.61,152.1,5.6,1
5/10/95,6.66,152.1,5.6,1
5/11/95,6.68,152.1,5.6,1
5/12/95,6.67,152.1,5.6,1
5/15/95,6.62,152.1,5.6,1
5/16/95,6.57,152.1,5.6,1
5/17/95,6.53,152.1,5.6,1
5/18/95,6.61,152.1,5.6,1
5/19/95,6.61,152.1,5.6,1
5/22/95,6.63,152.1,5.6,1
5/23/95,6.57,152.1,5.6,1
5/24/95,6.44,152.1,5.6,1
5/25/95,6.39,152.1,5.6,1
5/26/95,6.4,152.1,5.6,1
5/29/95,6.4,152.1,5.6,0
5/30/95,6.3,152.1,5.6,1
5/31/95,6.3,152.4,5.6,1
6/1/95,6.2,152.4,5.6,1
6/2/95,6.1,152.4,5.6,1
6/5/95,6.08,152.4,5.6,0
6/6/95,6.08,152.4,5.6,1
6/7/95,6.2,152.4,5.6,1
6/8/95,6.22,152.4,5.6,1
6/9/95,6.4,152.4,5.6,1
6/12/95,6.37,152.4,5.6,1
6/13/95,6.14,152.4,5.6,1
6/14/95,6.15,152.4,5.6,1
6/15/95,6.18,152.4,5.6,1
6/16/95,6.21,152.4,5.6,1
6/19/95,6.13,152.4,5.6,1
6/20/95,6.16,152.4,5.6,1
6/21/95,6.13,152.4,5.6,1
6/22/95,6.04,152.4,5.6,0
6/23/95,6.06,152.4,5.6,1
6/26/95,6.11,152.4,5.6,1
6/27/95,6.15,152.4,5.6,1
6/28/95,6.1,152.4,5.6,1
6/29/95,6.28,152.4,5.6,1
6/30/95,6.21,152.6,5.7,1
7/3/95,6.21,152.6,5.7,1
7/4/95,6.21,152.6,5.7,0
7/5/95,6.19,152.6,5.7,1
7/6/95,6.05,152.6,5.7,1
7/7/95,6.04,152.6,5.7,1
7/10/95,6.04,152.6,5.7,1
7/11/95,6.09,152.6,5.7,1
7/12/95,6.1,152.6,5.7,1
7/13/95,6.09,152.6,5.7,1
7/14/95,6.15,152.6,5.7,1
7/17/95,6.22,152.6,5.7,1
7/18/95,6.25,152.6,5.7,1
7/19/95,6.43,152.6,5.7,1
7/20/95,6.43,152.6,5.7,0
7/21/95,6.53,152.6,5.7,1
7/24/95,6.46,152.6,5.7,1
7/25/95,6.43,152.6,5.7,1
7/26/95,6.48,152.6,5.7,1
7/27/95,6.43,152.6,5.7,1
7/28/95,6.49,152.6,5.7,1
7/31/95,6.45,152.9,5.7,1
8/1/95,6.5,152.9,5.7,1
8/2/95,6.44,152.9,5.7,1
8/3/95,6.53,152.9,5.7,1
8/4/95,6.5,152.9,5.7,1
8/7/95,6.48,152.9,5.7,1
8/8/95,6.47,152.9,5.7,1
8/9/95,6.47,152.9,5.7,1
8/10/95,6.51,152.9,5.7,1
8/11/95,6.59,152.9,5.7,1
8/14/95,6.59,152.9,5.7,1
8/15/95,6.57,152.9,5.7,1
8/16/95,6.54,152.9,5.7,1
8/17/95,6.57,152.9,5.7,1
8/18/95,6.57,152.9,5.7,1
8/21/95,6.54,152.9,5.7,0
8/22/95,6.57,152.9,5.7,1
8/23/95,6.6,152.9,5.7,1
8/24/95,6.5,152.9,5.7,1
8/25/95,6.38,152.9,5.7,1
8/28/95,6.34,152.9,5.7,0
8/29/95,6.36,152.9,5.7,1
8/30/95,6.33,152.9,5.7,1
8/31/95,6.28,153.1,5.6,1
9/1/95,6.22,153.1,5.6,1
9/4/95,6.22,153.1,5.6,0
9/5/95,6.18,153.1,5.6,1
9/6/95,6.17,153.1,5.6,1
9/7/95,6.21,153.1,5.6,1
9/8/95,6.24,153.1,5.6,1
9/11/95,6.24,153.1,5.6,0
9/12/95,6.16,153.1,5.6,1
9/13/95,6.18,153.1,5.6,1
9/14/95,6.08,153.1,5.6,1
9/15/95,6.11,153.1,5.6,1
9/18/95,6.17,153.1,5.6,1
9/19/95,6.14,153.1,5.6,1
9/20/95,6.1,153.1,5.6,1
9/21/95,6.21,153.1,5.6,1
9/22/95,6.25,153.1,5.6,1
9/25/95,6.26,153.1,5.6,1
9/26/95,6.28,153.1,5.6,1
9/27/95,6.3,153.1,5.6,1
9/28/95,6.28,153.1,5.6,1
9/29/95,6.17,153.5,5.5,1
10/2/95,6.15,153.5,5.5,1
10/3/95,6.13,153.5,5.5,1
10/4/95,6.12,153.5,5.5,1
10/5/95,6.06,153.5,5.5,1
10/6/95,6.06,153.5,5.5,1
10/9/95,6.06,153.5,5.5,0
10/10/95,6.07,153.5,5.5,1
10/11/95,6.09,153.5,5.5,1
10/12/95,6.07,153.5,5.5,1
10/13/95,5.97,153.5,5.5,1
10/16/95,5.97,153.5,5.5,0
10/17/95,5.97,153.5,5.5,0
10/18/95,5.99,153.5,5.5,1
10/19/95,5.98,153.5,5.5,1
10/20/95,6.04,153.5,5.5,1
10/23/95,6.07,153.5,5.5,1
10/24/95,6.02,153.5,5.5,0
10/25/95,6,153.5,5.5,0
10/26/95,6.06,153.5,5.5,0
10/27/95,6.05,153.5,5.5,1
10/30/95,6.04,153.5,5.5,1
10/31/95,6.03,153.7,5.6,1
11/1/95,5.98,153.7,5.6,0
11/2/95,5.92,153.7,5.6,0
11/3/95,5.94,153.7,5.6,0
11/6/95,5.96,153.7,5.6,0
11/7/95,5.99,153.7,5.6,0
11/8/95,5.92,153.7,5.6,0
11/9/95,5.97,153.7,5.6,0
11/10/95,6,153.7,5.6,0
11/13/95,5.98,153.7,5.6,0
11/14/95,5.97,153.7,5.6,0
11/15/95,6,153.7,5.6,0
11/16/95,5.93,153.7,5.6,0
11/17/95,5.92,153.7,5.6,0
11/20/95,5.93,153.7,5.6,0
11/21/95,5.92,153.7,5.6,0
11/22/95,5.93,153.7,5.6,0
11/23/95,5.93,153.7,5.6,0
11/24/95,5.91,153.7,5.6,0
11/27/95,5.88,153.7,5.6,0
11/28/95,5.88,153.7,5.6,0
11/29/95,5.85,153.7,5.6,0
11/30/95,5.76,153.9,5.6,0
12/1/95,5.71,153.9,5.6,0
12/4/95,5.63,153.9,5.6,0
12/5/95,5.65,153.9,5.6,0
12/6/95,5.67,153.9,5.6,0
12/7/95,5.72,153.9,5.6,0
12/8/95,5.73,153.9,5.6,0
12/11/95,5.71,153.9,5.6,0
12/12/95,5.72,153.9,5.6,0
12/13/95,5.74,153.9,5.6,0
12/14/95,5.74,153.9,5.6,0
12/15/95,5.75,153.9,5.6,0
12/18/95,5.85,153.9,5.6,0
12/19/95,5.81,153.9,5.6,0
12/20/95,5.76,153.9,5.6,0
12/21/95,5.77,153.9,5.6,0
12/22/95,5.71,153.9,5.6,0
12/25/95,5.71,153.9,5.6,0
12/26/95,5.69,153.9,5.6,0
12/27/95,5.66,153.9,5.6,0
12/28/95,5.63,153.9,5.6,0
12/29/95,5.58,154.7,5.6,0
1/1/96,5.58,154.7,5.6,0
1/2/96,5.6,154.7,5.6,0
1/3/96,5.58,154.7,5.6,0
1/4/96,5.65,154.7,5.6,0
1/5/96,5.69,154.7,5.6,0
1/8/96,5.68,154.7,5.6,0
1/9/96,5.7,154.7,5.6,0
1/10/96,5.8,154.7,5.6,0
1/11/96,5.78,154.7,5.6,0
1/12/96,5.75,154.7,5.6,0
1/15/96,5.75,154.7,5.6,0
1/16/96,5.66,154.7,5.6,0
1/17/96,5.58,154.7,5.6,0
1/18/96,5.53,154.7,5.6,0
1/19/96,5.54,154.7,5.6,0
1/22/96,5.61,154.7,5.6,0
1/23/96,5.66,154.7,5.6,0
1/24/96,5.62,154.7,5.6,0
1/25/96,5.7,154.7,5.6,0
1/26/96,5.65,154.7,5.6,0
1/29/96,5.69,154.7,5.6,0
1/30/96,5.63,154.7,5.6,0
1/31/96,5.6,155,5.5,0
2/1/96,5.63,155,5.5,0
2/2/96,5.66,155,5.5,0
2/5/96,5.7,155,5.5,0
2/6/96,5.68,155,5.5,0
2/7/96,5.66,155,5.5,0
2/8/96,5.66,155,5.5,0
2/9/96,5.66,155,5.5,0
2/12/96,5.61,155,5.5,0
2/13/96,5.58,155,5.5,0
2/14/96,5.62,155,5.5,0
2/15/96,5.7,155,5.5,0
2/16/96,5.76,155,5.5,0
2/19/96,5.76,155,5.5,0
2/20/96,6.01,155,5.5,0
2/21/96,5.98,155,5.5,0
2/22/96,5.92,155,5.5,0
2/23/96,5.97,155,5.5,0
2/26/96,6.01,155,5.5,0
2/27/96,6.06,155,5.5,0
2/28/96,6.11,155,5.5,0
2/29/96,6.13,155.5,5.5,0
3/1/96,5.99,155.5,5.5,0
3/4/96,5.92,155.5,5.5,0
3/5/96,5.96,155.5,5.5,0
3/6/96,6.05,155.5,5.5,0
3/7/96,6.07,155.5,5.5,0
3/8/96,6.41,155.5,5.5,0
3/11/96,6.33,155.5,5.5,0
3/12/96,6.36,155.5,5.5,0
3/13/96,6.35,155.5,5.5,0
3/14/96,6.36,155.5,5.5,0
3/15/96,6.46,155.5,5.5,0
3/18/96,6.43,155.5,5.5,0
3/19/96,6.41,155.5,5.5,0
3/20/96,6.34,155.5,5.5,0
3/21/96,6.28,155.5,5.5,0
3/22/96,6.32,155.5,5.5,0
3/25/96,6.26,155.5,5.5,0
3/26/96,6.25,155.5,5.5,0
3/27/96,6.34,155.5,5.5,0
3/28/96,6.41,155.5,5.5,0
3/29/96,6.34,156.1,5.6,0
4/1/96,6.31,156.1,5.6,0
4/2/96,6.25,156.1,5.6,0
4/3/96,6.27,156.1,5.6,0
4/4/96,6.33,156.1,5.6,0
4/5/96,6.57,156.1,5.6,1
4/8/96,6.63,156.1,5.6,1
4/9/96,6.56,156.1,5.6,0
4/10/96,6.63,156.1,5.6,1
4/11/96,6.68,156.1,5.6,1
4/12/96,6.52,156.1,5.6,0
4/15/96,6.47,156.1,5.6,0
4/16/96,6.48,156.1,5.6,0
4/17/96,6.52,156.1,5.6,0
4/18/96,6.58,156.1,5.6,0
4/19/96,6.53,156.1,5.6,0
4/22/96,6.48,156.1,5.6,0
4/23/96,6.52,156.1,5.6,0
4/24/96,6.57,156.1,5.6,0
4/25/96,6.56,156.1,5.6,0
4/26/96,6.54,156.1,5.6,0
4/29/96,6.59,156.1,5.6,0
4/30/96,6.66,156.4,5.6,0
5/1/96,6.68,156.4,5.6,0
5/2/96,6.85,156.4,5.6,0
5/3/96,6.9,156.4,5.6,0
5/6/96,6.86,156.4,5.6,0
5/7/96,6.87,156.4,5.6,0
5/8/96,6.78,156.4,5.6,0
5/9/96,6.84,156.4,5.6,0
5/10/96,6.75,156.4,5.6,1
5/13/96,6.72,156.4,5.6,0
5/14/96,6.66,156.4,5.6,0
5/15/96,6.65,156.4,5.6,0
5/16/96,6.7,156.4,5.6,0
5/17/96,6.65,156.4,5.6,0
5/20/96,6.62,156.4,5.6,0
5/21/96,6.65,156.4,5.6,0
5/22/96,6.63,156.4,5.6,0
5/23/96,6.68,156.4,5.6,1
5/24/96,6.65,156.4,5.6,0
5/27/96,6.65,156.4,5.6,0
5/28/96,6.67,156.4,5.6,1
5/29/96,6.77,156.4,5.6,1
5/30/96,6.78,156.4,5.6,1
5/31/96,6.85,156.7,5.3,1
6/3/96,6.87,156.7,5.3,1
6/4/96,6.86,156.7,5.3,1
6/5/96,6.82,156.7,5.3,1
6/6/96,6.76,156.7,5.3,1
6/7/96,6.93,156.7,5.3,1
6/10/96,6.97,156.7,5.3,0
6/11/96,6.99,156.7,5.3,1
6/12/96,7.03,156.7,5.3,1
6/13/96,7.01,156.7,5.3,1
6/14/96,6.95,156.7,5.3,1
6/17/96,6.9,156.7,5.3,1
6/18/96,6.93,156.7,5.3,1
6/19/96,6.96,156.7,5.3,1
6/20/96,6.98,156.7,5.3,1
6/21/96,6.96,156.7,5.3,1
6/24/96,6.94,156.7,5.3,1
6/25/96,6.91,156.7,5.3,1
6/26/96,6.91,156.7,5.3,1
6/27/96,6.83,156.7,5.3,1
6/28/96,6.73,157,5.5,1
7/1/96,6.74,157,5.5,1
7/2/96,6.8,157,5.5,1
7/3/96,6.78,157,5.5,1
7/4/96,6.78,157,5.5,0
7/5/96,7.06,157,5.5,1
7/8/96,7.05,157,5.5,0
7/9/96,7,157,5.5,1
7/10/96,6.95,157,5.5,1
7/11/96,6.9,157,5.5,1
7/12/96,6.85,157,5.5,1
7/15/96,6.89,157,5.5,1
7/16/96,6.84,157,5.5,1
7/17/96,6.83,157,5.5,1
7/18/96,6.72,157,5.5,1
7/19/96,6.78,157,5.5,1
7/22/96,6.84,157,5.5,1
7/23/96,6.8,157,5.5,1
7/24/96,6.87,157,5.5,1
7/25/96,6.87,157,5.5,0
7/26/96,6.85,157,5.5,1
7/29/96,6.93,157,5.5,1
7/30/96,6.89,157,5.5,1
7/31/96,6.8,157.2,5.1,1
8/1/96,6.65,157.2,5.1,1
8/2/96,6.51,157.2,5.1,1
8/5/96,6.53,157.2,5.1,1
8/6/96,6.54,157.2,5.1,1
8/7/96,6.55,157.2,5.1,1
8/8/96,6.56,157.2,5.1,1
8/9/96,6.5,157.2,5.1,1
8/12/96,6.49,157.2,5.1,1
8/13/96,6.57,157.2,5.1,1
8/14/96,6.58,157.2,5.1,1
8/15/96,6.62,157.2,5.1,1
8/16/96,6.56,157.2,5.1,1
8/19/96,6.59,157.2,5.1,1
8/20/96,6.59,157.2,5.1,1
8/21/96,6.61,157.2,5.1,0
8/22/96,6.62,157.2,5.1,1
8/23/96,6.72,157.2,5.1,1
8/26/96,6.8,157.2,5.1,1
8/27/96,6.78,157.2,5.1,1
8/28/96,6.79,157.2,5.1,0
8/29/96,6.86,157.2,5.1,1
8/30/96,6.96,157.7,5.2,1
9/2/96,6.96,157.7,5.2,0
9/3/96,6.92,157.7,5.2,1
9/4/96,6.94,157.7,5.2,1
9/5/96,6.98,157.7,5.2,1
9/6/96,6.94,157.7,5.2,1
9/9/96,6.9,157.7,5.2,1
9/10/96,6.94,157.7,5.2,1
9/11/96,6.94,157.7,5.2,1
9/12/96,6.88,157.7,5.2,1
9/13/96,6.74,157.7,5.2,1
9/16/96,6.73,157.7,5.2,0
9/17/96,6.81,157.7,5.2,1
9/18/96,6.83,157.7,5.2,1
9/19/96,6.87,157.7,5.2,1
9/20/96,6.85,157.7,5.2,1
9/23/96,6.83,157.7,5.2,1
9/24/96,6.77,157.7,5.2,1
9/25/96,6.71,157.7,5.2,1
